,u,i,ts,label,idx
3417,225,3,1585785600.0,125.23,2339
3418,351,5,1585785600.0,3.99,4078
3419,430,1,1585785600.0,-31.04,4867
3420,137,10,1585785600.0,75.29,1371
3421,206,7,1585785600.0,40.09,2062
3422,59,5,1585785600.0,4.23,723
3423,426,10,1585785600.0,332.33,4827
3424,261,10,1585872000.0,161.49,2827
3425,140,5,1585872000.0,58.4,1393
3426,280,5,1585958400.0,71.98,3067
3427,470,5,1585958400.0,59.99,5319
3428,260,8,1585958400.0,20.0,2669
3429,145,5,1586044800.0,131.98,1483
3430,460,8,1586044800.0,20.0,5213
3431,392,5,1586044800.0,64.19,4344
3432,410,7,1586044800.0,10.68,4540
3433,156,5,1586044800.0,21.19,1636
3434,258,5,1586044800.0,64.94,2626
3435,283,7,1586131200.0,10.6,3159
3436,52,5,1586217600.0,10.0,650
3437,239,10,1586217600.0,97.19,2452
3438,388,3,1586217600.0,74.69,4261
3439,314,5,1586217600.0,7.96,3576
3440,460,8,1586217600.0,-20.0,5214
3441,357,5,1586304000.0,63.89,4172
3442,137,10,1586304000.0,23.52,1372
3443,260,1,1586304000.0,121.71,2640
3444,17,10,1586304000.0,13.41,244
3445,349,3,1586304000.0,90.99,4018
3446,467,10,1586390400.0,140.0,5294
3447,351,5,1586390400.0,59.99,4079
3448,258,5,1586476800.0,18.39,2627
3449,99,5,1586476800.0,33.24,1001
3450,282,5,1586563200.0,63.29,3122
3451,279,8,1586649600.0,20.28,3048
3452,447,7,1586649600.0,37.48,5126
3453,50,5,1586649600.0,4.37,632
3454,426,10,1586736000.0,1107.75,4828
3455,122,3,1586736000.0,130.34,1253
3456,293,3,1586822400.0,115.67,3387
3457,279,8,1586822400.0,20.0,3049
3458,113,8,1586908800.0,48.0,1127
3459,164,7,1586908800.0,56.18,1737
3460,392,5,1586908800.0,21.39,4345
3461,156,5,1586908800.0,10.59,1637
3462,258,5,1586995200.0,5.4,2628
3463,142,3,1586995200.0,132.34,1434
3464,56,5,1586995200.0,74.42,712
3465,440,7,1587081600.0,194.21,5053
3466,398,5,1587081600.0,0.99,4385
3467,40,5,1587081600.0,1.05,474
3468,325,7,1587168000.0,15.12,3725
3469,280,5,1587168000.0,9.99,3068
3470,40,5,1587168000.0,10.49,475
3471,390,5,1587168000.0,21.09,4324
3472,40,5,1587254400.0,5.65,476
3473,287,5,1587254400.0,4.23,3202
3474,152,5,1587254400.0,59.99,1570
3475,164,7,1587340800.0,17.55,1738
3476,60,2,1587340800.0,9.42,735
3477,258,5,1587340800.0,64.94,2629
3478,418,5,1587340800.0,4.23,4597
3479,426,10,1587427200.0,272.79,4829
3480,54,3,1587427200.0,121.78,704
3481,436,5,1587427200.0,31.89,5004
3482,53,3,1587427200.0,235.55,680
3483,230,3,1587513600.0,127.23,2387
3484,40,5,1587513600.0,6.16,477
3485,421,10,1587600000.0,106.24,4778
3486,260,8,1587600000.0,231.71,2670
3487,145,5,1587600000.0,3.22,1484
3488,301,3,1587686400.0,121.47,3501
3489,396,10,1587686400.0,200.0,4374
3490,254,7,1587772800.0,136.9,2580
3491,121,5,1587772800.0,4.24,1197
3492,426,10,1587859200.0,-491.99,4830
3493,7,7,1587859200.0,30.54,121
3494,87,10,1587945600.0,359.77,911
3495,464,3,1587945600.0,91.47,5259
3496,426,10,1588032000.0,113.93,4831
3497,325,7,1588032000.0,41.65,3726
3498,82,10,1588118400.0,79.96,869
3499,285,5,1588118400.0,63.96,3163
3500,206,3,1588118400.0,79.96,2021
3501,146,10,1588118400.0,662.13,1540
3502,406,5,1588118400.0,63.59,4476
3503,22,5,1588204800.0,12.86,302
3504,187,10,1588204800.0,207.75,1917
3505,401,3,1588291200.0,155.15,4438
3506,330,10,1588291200.0,112.98,3783
3507,282,5,1588291200.0,4.21,3123
3508,269,5,1588291200.0,8.55,2990
3509,261,7,1588291200.0,136.85,2793
3510,187,10,1588291200.0,102.28,1918
3511,398,5,1588377600.0,5.4,4386
3512,351,5,1588377600.0,3.99,4080
3513,21,3,1588377600.0,138.14,272
3514,260,8,1588377600.0,179.19,2671
3515,200,10,1588377600.0,200.0,1973
3516,225,3,1588464000.0,125.23,2340
3517,203,10,1588464000.0,597.51,1991
3518,238,10,1588550400.0,92.0,2445
3519,419,7,1588723200.0,181.93,4743
3520,355,7,1588723200.0,474.32,4136
3521,388,3,1588809600.0,74.69,4262
3522,351,8,1588809600.0,20.0,4116
3523,164,7,1588809600.0,24.8,1739
3524,325,4,1588809600.0,116.0,3690
3525,288,7,1588809600.0,238.45,3222
3526,437,1,1588896000.0,-50.0,5017
3527,440,8,1588896000.0,20.0,5067
3528,260,8,1588896000.0,20.0,2672
3529,419,7,1588896000.0,65.8,4744
3530,349,3,1588982400.0,90.99,4019
3531,206,7,1589068800.0,191.91,2063
3532,164,7,1589155200.0,42.93,1740
3533,293,3,1589241600.0,115.67,3388
3534,314,5,1589241600.0,12.74,3577
3535,336,2,1589241600.0,15.88,3856
3536,122,3,1589241600.0,130.34,1254
3537,261,7,1589328000.0,172.14,2794
3538,135,1,1589328000.0,289.02,1354
3539,285,5,1589328000.0,10.65,3164
3540,100,10,1589328000.0,29.95,1011
3541,99,5,1589414400.0,59.99,1002
3542,142,3,1589414400.0,132.34,1435
3543,144,7,1589414400.0,63.22,1469
3544,285,5,1589414400.0,63.96,3165
3545,280,5,1589500800.0,34.48,3069
3546,238,10,1589587200.0,79.01,2446
3547,418,5,1589587200.0,4.23,4598
3548,479,7,1589587200.0,35.57,5378
3549,312,5,1589587200.0,1.49,3552
3550,486,1,1589587200.0,297.22,5426
3551,435,5,1589673600.0,61.13,4985
3552,336,2,1589760000.0,27.92,3857
3553,434,8,1589760000.0,20.0,4972
3554,356,5,1589760000.0,63.59,4147
3555,181,8,1589760000.0,69.04,1814
3556,486,1,1589760000.0,315.24,5427
3557,100,10,1589760000.0,77.03,1012
3558,285,5,1589760000.0,55.42,3166
3559,244,7,1589846400.0,55.21,2524
3560,486,1,1589846400.0,-315.24,5428
3561,426,10,1589846400.0,-263.32,4832
3562,312,5,1589932800.0,8.99,3553
3563,287,5,1589932800.0,4.23,3203
3564,181,8,1590019200.0,20.0,1815
3565,53,3,1590019200.0,235.55,681
3566,447,5,1590019200.0,21.39,5118
3567,430,1,1590105600.0,-106.7,4868
3568,486,1,1590105600.0,-168.61,5429
3569,230,3,1590105600.0,123.02,2388
3570,40,5,1590105600.0,6.16,478
3571,7,8,1590105600.0,20.0,135
3572,244,7,1590105600.0,59.54,2525
3573,260,8,1590192000.0,45.53,2673
3574,125,5,1590192000.0,26.61,1269
3575,241,5,1590192000.0,1.58,2458
3576,301,3,1590192000.0,23.74,3502
3577,121,5,1590278400.0,4.24,1198
3578,125,5,1590278400.0,10.64,1270
3579,241,5,1590364800.0,63.74,2459
3580,60,2,1590364800.0,8.66,736
3581,9,7,1590364800.0,38.16,162
3582,265,10,1590364800.0,197.84,2978
3583,351,5,1590364800.0,55.99,4081
3584,486,1,1590364800.0,482.06,5430
3585,419,4,1590364800.0,58.0,4716
3586,356,5,1590451200.0,18.01,4148
3587,489,5,1590451200.0,1.22,5444
3588,312,5,1590451200.0,15.0,3554
3589,99,5,1590451200.0,29.979999999999997,1003
3590,464,3,1590537600.0,91.47,5260
3591,327,1,1590537600.0,137.85,3739
3592,145,8,1590537600.0,20.0,1489
3593,235,7,1590624000.0,28.41,2418
3594,104,1,1590624000.0,265.44,1064
3595,280,5,1590624000.0,24.99,3070
3596,26,7,1590624000.0,58.65,359
3597,206,3,1590710400.0,79.96,2022
3598,280,5,1590710400.0,64.98,3071
3599,145,8,1590796800.0,124.75,1490
3600,486,1,1590796800.0,160.84,5431
3601,9,7,1590796800.0,25.33,163
3602,395,4,1590796800.0,61.48,4360
3603,460,8,1590883200.0,20.0,5215
3604,282,5,1590883200.0,4.21,3124
3605,241,5,1590883200.0,63.74,2460
3606,221,7,1590883200.0,54.19,2265
3607,225,3,1590883200.0,125.23,2341
3608,260,8,1590883200.0,20.0,2674
3609,125,5,1590883200.0,42.59,1271
3610,401,3,1590883200.0,155.15,4439
3611,187,10,1590883200.0,144.15,1919
3612,351,5,1590969600.0,3.99,4082
3613,21,3,1590969600.0,153.13,273
3614,181,8,1591056000.0,150.66,1816
3615,426,10,1591056000.0,109.14,4833
3616,314,5,1591056000.0,53.11,3578
3617,392,8,1591142400.0,20.0,4354
3618,350,10,1591142400.0,408.49,4041
3619,153,7,1591142400.0,162.86,1587
3620,152,5,1591228800.0,7.99,1571
3621,103,7,1591315200.0,13.88,1032
3622,396,10,1591315200.0,200.0,4375
3623,406,5,1591315200.0,4.23,4477
3624,41,1,1591401600.0,491.45,499
3625,164,7,1591401600.0,13.93,1741
3626,349,3,1591401600.0,90.99,4020
3627,261,7,1591401600.0,260.31,2795
3628,113,8,1591488000.0,20.0,1128
3629,437,1,1591488000.0,548.59,5018
3630,351,5,1591488000.0,30.94,4083
3631,388,3,1591488000.0,80.68,4263
3632,286,9,1591488000.0,175.0,3176
3633,314,5,1591574400.0,34.71,3579
3634,497,2,1591574400.0,4.48,5525
3635,221,7,1591660800.0,53.13,2266
3636,286,9,1591660800.0,-175.0,3177
3637,25,1,1591660800.0,672.07,323
3638,482,10,1591833600.0,161.11,5395
3639,207,1,1591833600.0,257.22,2084
3640,181,8,1591833600.0,20.0,1817
3641,122,3,1591833600.0,130.34,1255
3642,104,1,1591833600.0,843.68,1065
3643,216,5,1591833600.0,7.3,2217
3644,293,3,1591920000.0,115.67,3389
3645,286,9,1591920000.0,175.0,3178
3646,33,5,1591920000.0,14.97,398
3647,167,7,1591920000.0,36.3,1780
3648,241,5,1591920000.0,63.74,2461
3649,25,1,1591920000.0,-164.00000000000006,324
3650,300,7,1591920000.0,60.5,3436
3651,159,2,1591920000.0,15.24,1658
3652,142,3,1592006400.0,125.12,1436
3653,211,10,1592006400.0,469.14,2179
3654,54,3,1592092800.0,104.79,705
3655,7,8,1592092800.0,95.56,136
3656,289,7,1592092800.0,70.36,3317
3657,116,7,1592092800.0,81.04,1173
3658,254,5,1592179200.0,9.99,2567
3659,351,8,1592179200.0,218.5,4117
3660,206,7,1592179200.0,39.04,2064
3661,113,8,1592179200.0,38.0,1129
3662,119,10,1592265600.0,324.71,1185
3663,351,1,1592265600.0,319.04,4049
3664,279,8,1592265600.0,26.64,3050
3665,5,5,1592265600.0,21.19,53
3666,167,7,1592352000.0,13.85,1781
3667,314,5,1592352000.0,3.97,3580
3668,196,10,1592352000.0,299.3,1957
3669,430,1,1592352000.0,-127.07,4869
3670,123,1,1592352000.0,212.58,1261
3671,22,5,1592352000.0,31.86,303
3672,418,5,1592352000.0,4.23,4599
3673,440,8,1592438400.0,207.62,5068
3674,268,1,1592438400.0,194.0,2988
3675,280,5,1592438400.0,29.99,3072
3676,405,1,1592524800.0,200.85,4470
3677,287,5,1592524800.0,4.23,3204
3678,434,8,1592524800.0,203.51,4973
3679,482,10,1592524800.0,423.99,5396
3680,211,10,1592524800.0,211.1,2180
3681,53,3,1592524800.0,235.55,682
3682,43,2,1592611200.0,5.1,534
3683,145,8,1592611200.0,20.0,1491
3684,125,5,1592611200.0,42.59,1272
3685,440,8,1592697600.0,20.0,5069
3686,286,9,1592697600.0,145.0,3179
3687,113,8,1592697600.0,48.0,1130
3688,184,10,1592784000.0,125.1,1880
3689,38,5,1592784000.0,9.99,454
3690,390,2,1592784000.0,11.74,4310
3691,230,3,1592784000.0,169.05,2389
3692,345,5,1592784000.0,4.59,3975
3693,40,5,1592784000.0,2.99,479
3694,279,8,1592784000.0,130.65,3051
3695,286,9,1592870400.0,21.55,3180
3696,430,1,1592870400.0,-249.29,4870
3697,464,1,1592870400.0,145.72,5236
3698,325,4,1592870400.0,-116.0,3691
3699,351,1,1592870400.0,0.0,4050
3700,261,7,1592956800.0,16.989999999999995,2796
3701,70,1,1592956800.0,721.92,790
3702,121,5,1592956800.0,4.24,1199
3703,135,1,1593043200.0,10.3,1355
3704,260,2,1593043200.0,8.64,2643
3705,70,1,1593043200.0,825.04,791
3706,7,10,1593043200.0,68.47,137
3707,300,7,1593043200.0,48.4,3437
3708,298,1,1593043200.0,154.95,3422
3709,206,7,1593043200.0,-42.15,2065
3710,279,8,1593043200.0,20.0,3052
3711,181,8,1593129600.0,177.16,1818
3712,286,9,1593129600.0,50.0,3181
3713,391,4,1593129600.0,105.35,4343
3714,33,5,1593129600.0,56.82,399
3715,146,5,1593129600.0,14.29,1524
3716,464,3,1593216000.0,91.47,5261
3717,206,3,1593216000.0,79.96,2023
3718,327,1,1593216000.0,180.41,3740
3719,379,4,1593302400.0,113.42,4236
3720,286,9,1593302400.0,175.0,3182
3721,260,8,1593388800.0,193.0,2675
3722,447,4,1593388800.0,83.66,5112
3723,22,5,1593388800.0,31.86,304
3724,379,4,1593388800.0,104.86,4237
3725,351,8,1593388800.0,20.0,4118
3726,211,10,1593388800.0,-0.65,2181
3727,113,8,1593475200.0,20.0,1131
3728,286,9,1593475200.0,50.0,3183
3729,282,5,1593475200.0,4.21,3125
3730,490,7,1593475200.0,32.42,5462
3731,279,8,1593475200.0,-142.31,3053
3732,211,10,1593475200.0,-116.63,2182
3733,447,4,1593475200.0,105.1,5113
3734,231,5,1593475200.0,32.53,2402
3735,419,4,1593561600.0,107.0,4717
3736,430,1,1593561600.0,-127.07,4871
3737,143,10,1593561600.0,24.99,1455
3738,401,3,1593561600.0,155.15,4440
3739,327,1,1593561600.0,289.77,3741
3740,460,8,1593561600.0,237.25,5216
3741,437,1,1593561600.0,276.15,5019
3742,225,3,1593648000.0,125.23,2342
3743,21,3,1593648000.0,143.15,274
3744,396,10,1593648000.0,300.0,4376
3745,144,1,1593648000.0,146.69,1458
3746,260,8,1593648000.0,20.0,2676
3747,22,5,1593648000.0,42.49,305
3748,260,8,1593734400.0,-123.57,2677
3749,406,5,1593820800.0,4.23,4478
3750,207,1,1593820800.0,0.0,2085
3751,419,4,1593907200.0,58.0,4718
3752,276,10,1593993600.0,292.26,3028
3753,314,5,1593993600.0,63.74,3581
3754,388,10,1593993600.0,44.22,4298
3755,209,10,1593993600.0,52.85,2123
3756,207,1,1593993600.0,-198.35,2086
3757,146,5,1594080000.0,0.26,1525
3758,388,3,1594080000.0,74.69,4264
3759,196,10,1594080000.0,80.01,1958
3760,216,1,1594080000.0,195.66,2211
3761,33,5,1594166400.0,29.24,400
3762,349,3,1594252800.0,90.99,4021
3763,181,8,1594252800.0,20.0,1819
3764,280,5,1594339200.0,4.49,3073
3765,17,5,1594339200.0,26.49,236
3766,43,2,1594339200.0,8.74,535
3767,38,1,1594339200.0,900.65,452
3768,127,10,1594425600.0,44.47,1291
3769,457,5,1594425600.0,4.21,5167
3770,399,5,1594425600.0,10.0,4387
3771,211,10,1594425600.0,181.77,2183
3772,388,10,1594425600.0,93.71,4299
3773,83,7,1594512000.0,252.52,872
3774,164,4,1594512000.0,196.0,1723
3775,17,5,1594598400.0,31.79,237
3776,206,7,1594598400.0,90.73,2066
3777,388,10,1594598400.0,55.8,4300
3778,464,1,1594598400.0,150.15,5237
3779,122,3,1594598400.0,130.34,1256
3780,164,7,1594684800.0,25.37,1742
3781,142,3,1594684800.0,125.03,1437
3782,293,3,1594684800.0,115.67,3390
3783,164,7,1594771200.0,12.72,1743
3784,113,8,1594771200.0,20.0,1132
3785,70,1,1594771200.0,1838.74,792
3786,325,7,1594771200.0,37.02,3727
3787,3,5,1594857600.0,60.86,40
3788,3,1,1594944000.0,123.54,10
3789,421,10,1594944000.0,209.3,4779
3790,181,8,1594944000.0,137.94,1820
3791,435,5,1594944000.0,12.0,4986
3792,54,3,1594944000.0,127.78,706
3793,466,8,1595030400.0,20.0,5272
3794,43,2,1595030400.0,10.79,536
3795,145,8,1595030400.0,156.37,1492
3796,280,5,1595030400.0,20.0,3074
3797,17,5,1595030400.0,10.59,238
3798,327,2,1595116800.0,8.37,3743
3799,424,2,1595203200.0,17.91,4813
3800,295,10,1595203200.0,757.73,3413
3801,181,8,1595203200.0,20.0,1821
3802,4,5,1595289600.0,21.19,50
3803,53,3,1595289600.0,235.55,683
3804,230,3,1595376000.0,172.6,2390
3805,261,7,1595376000.0,57.38,2797
3806,40,5,1595376000.0,6.16,480
3807,351,8,1595376000.0,112.0,4119
3808,70,1,1595376000.0,329.5,793
3809,43,2,1595548800.0,6.48,537
3810,145,8,1595548800.0,20.0,1493
3811,280,5,1595548800.0,2.84,3075
3812,121,5,1595548800.0,4.24,1200
3813,242,4,1595548800.0,73.27,2469
3814,132,5,1595548800.0,7.99,1335
3815,440,8,1595548800.0,159.62,5070
3816,413,4,1595635200.0,124.7,4551
3817,280,10,1595635200.0,160.49,3091
3818,464,3,1595808000.0,91.47,5262
3819,87,10,1595894400.0,-335.0,912
3820,113,8,1595894400.0,20.0,1133
3821,38,1,1595894400.0,900.64,453
3822,426,10,1595980800.0,1170.54,4834
3823,220,7,1595980800.0,28.9,2251
3824,146,5,1595980800.0,43.61,1526
3825,206,3,1595980800.0,79.96,2024
3826,135,1,1596067200.0,299.32,1356
3827,268,1,1596067200.0,-194.0,2989
3828,426,10,1596153600.0,-253.58,4835
3829,21,3,1596240000.0,147.14,275
3830,466,8,1596240000.0,122.5,5273
3831,381,7,1596240000.0,34.08,4244
3832,86,4,1596240000.0,42.22,906
3833,338,2,1596240000.0,5.79,3868
3834,235,7,1596240000.0,34.91,2419
3835,242,4,1596326400.0,73.44,2470
3836,444,1,1596326400.0,181.53,5099
3837,181,8,1596326400.0,20.0,1822
3838,338,2,1596412800.0,11.79,3869
3839,225,3,1596412800.0,125.23,2343
3840,466,8,1596412800.0,256.0,5274
3841,440,8,1596412800.0,20.0,5071
3842,181,8,1596412800.0,174.78,1823
3843,145,8,1596499200.0,107.12,1494
3844,86,4,1596499200.0,105.0,907
3845,103,10,1596585600.0,202.81,1046
3846,280,5,1596672000.0,0.5,3076
3847,325,1,1596672000.0,102.88,3688
3848,261,7,1596672000.0,70.13,2798
3849,242,4,1596758400.0,0.1700000000000017,2471
3850,388,3,1596758400.0,74.69,4265
3851,216,1,1596758400.0,292.14,2212
3852,214,1,1596758400.0,289.0,2193
3853,41,4,1596844800.0,341.64,500
3854,5,5,1596844800.0,18.18,54
3855,133,5,1596931200.0,21.19,1342
3856,349,3,1596931200.0,90.99,4022
3857,338,2,1596931200.0,8.82,3870
3858,405,1,1597017600.0,200.85,4471
3859,401,3,1597017600.0,155.15,4441
3860,289,7,1597017600.0,114.74,3318
3861,122,3,1597104000.0,130.34,1257
3862,430,5,1597104000.0,22.23,4872
3863,426,10,1597104000.0,-470.79,4836
3864,279,8,1597104000.0,170.41,3054
3865,52,1,1597104000.0,99.53,638
3866,457,5,1597190400.0,4.21,5168
3867,181,8,1597190400.0,48.0,1824
3868,440,7,1597190400.0,57.78,5054
3869,483,7,1597276800.0,31.64,5418
3870,444,7,1597276800.0,20.69,5104
3871,187,4,1597276800.0,135.68,1903
3872,142,3,1597276800.0,125.03,1438
3873,116,7,1597363200.0,59.71,1174
3874,189,2,1597363200.0,6.92,1925
3875,430,5,1597363200.0,1.96,4873
3876,426,10,1597363200.0,213.99,4837
3877,261,7,1597449600.0,-42.5,2799
3878,181,8,1597449600.0,38.0,1825
3879,113,8,1597449600.0,18.0,1134
3880,146,5,1597449600.0,15.0,1527
3881,187,7,1597449600.0,96.69,1914
3882,261,7,1597536000.0,73.15,2800
3883,418,5,1597536000.0,4.23,4600
3884,279,8,1597622400.0,20.0,3055
3885,282,2,1597622400.0,5.38,3104
3886,52,5,1597622400.0,39.45,651
3887,430,5,1597622400.0,10.09,4874
3888,293,3,1597622400.0,115.67,3391
3889,133,5,1597622400.0,8.47,1343
3890,125,5,1597622400.0,34.07,1273
3891,426,10,1597622400.0,-337.04,4838
3892,282,2,1597708800.0,26.5,3105
3893,287,5,1597708800.0,4.23,3205
3894,315,10,1597708800.0,26.48,3613
3895,436,5,1597708800.0,31.89,5005
3896,327,10,1597881600.0,303.15,3750
3897,440,7,1597881600.0,74.9,5055
3898,47,1,1597968000.0,444.91,578
3899,53,3,1597968000.0,235.55,684
3900,181,8,1597968000.0,108.12,1826
3901,314,5,1597968000.0,7.64,3582
3902,214,1,1598054400.0,289.0,2194
3903,181,8,1598054400.0,20.0,1827
3904,285,5,1598140800.0,63.96,3167
3905,133,5,1598140800.0,12.71,1344
3906,312,5,1598140800.0,11.19,3555
3907,356,2,1598140800.0,8.68,4144
3908,261,7,1598140800.0,-18.32,2801
3909,40,5,1598140800.0,6.16,481
3910,121,5,1598227200.0,4.24,1201
3911,356,2,1598227200.0,6.16,4145
3912,325,7,1598227200.0,63.15,3728
3913,460,8,1598227200.0,20.0,5217
3914,77,2,1598227200.0,6.89,853
3915,405,1,1598227200.0,100.0,4472
3916,47,1,1598313600.0,63.56,579
3917,356,2,1598400000.0,11.72,4146
3918,419,10,1598400000.0,111.82,4755
3919,242,4,1598400000.0,-73.44,2472
3920,464,3,1598486400.0,91.47,5263
3921,230,3,1598486400.0,178.93,2391
3922,279,8,1598572800.0,-112.41,3056
3923,280,5,1598659200.0,7.19,3077
3924,493,5,1598659200.0,31.79,5488
3925,60,2,1598659200.0,10.07,737
3926,125,5,1598659200.0,8.51,1274
3927,206,3,1598745600.0,74.71,2025
3928,269,5,1598745600.0,4.27,2991
3929,440,8,1598745600.0,229.37,5072
3930,401,3,1598745600.0,155.15,4442
3931,447,4,1598832000.0,62.06,5114
3932,146,5,1598832000.0,8.97,1528
3933,220,7,1598832000.0,72.0,2252
3934,282,5,1598832000.0,4.21,3126
3935,396,10,1598918400.0,200.0,4377
3936,314,5,1598918400.0,22.3,3583
3937,113,8,1598918400.0,20.0,1135
3938,181,8,1598918400.0,162.18,1828
3939,152,5,1599004800.0,7.99,1572
3940,225,3,1599004800.0,125.23,2344
3941,145,8,1599091200.0,20.0,1495
3942,211,1,1599091200.0,197.39,2141
3943,21,3,1599177600.0,147.14,276
3944,492,4,1599177600.0,68.0,5473
3945,47,1,1599264000.0,25.0,580
3946,22,5,1599264000.0,63.74,306
3947,349,3,1599264000.0,90.99,4023
3948,43,2,1599264000.0,18.76,538
3949,220,7,1599350400.0,26.0,2253
3950,466,8,1599350400.0,20.0,5275
3951,214,1,1599350400.0,-55.0,2195
3952,220,7,1599436800.0,52.0,2254
3953,43,2,1599436800.0,6.48,539
3954,411,5,1599523200.0,21.19,4542
3955,388,3,1599523200.0,59.12,4266
3956,226,4,1599523200.0,114.48,2359
3957,430,5,1599609600.0,1.9,4875
3958,307,4,1599609600.0,281.61,3540
3959,466,8,1599609600.0,20.0,5276
3960,294,7,1599609600.0,201.13,3409
3961,279,8,1599609600.0,20.28,3057
3962,466,8,1599696000.0,20.0,5277
3963,254,7,1599696000.0,176.91,2581
3964,457,5,1599782400.0,4.21,5169
3965,43,2,1599782400.0,6.48,540
3966,122,3,1599782400.0,130.34,1258
3967,243,5,1599782400.0,19.99,2502
3968,17,5,1599868800.0,8.47,239
3969,133,5,1599868800.0,4.23,1345
3970,261,7,1599868800.0,108.9,2802
3971,181,8,1599868800.0,122.04,1829
3972,351,5,1599868800.0,59.99,4084
3973,486,1,1599868800.0,466.42,5432
3974,142,3,1599955200.0,125.03,1439
3975,207,1,1599955200.0,186.91,2087
3976,486,1,1599955200.0,205.76,5433
3977,71,10,1599955200.0,270.0,812
3978,243,5,1600041600.0,59.99,2503
3979,388,5,1600128000.0,3.96,4282
3980,426,10,1600128000.0,64.19,4839
3981,103,4,1600128000.0,93.94,1023
3982,71,10,1600128000.0,90.0,813
3983,293,3,1600128000.0,115.67,3392
3984,421,9,1600214400.0,227.25,4776
3985,486,1,1600300800.0,466.42,5434
3986,187,4,1600300800.0,125.08,1904
3987,340,7,1600300800.0,13.59,3875
3988,280,5,1600300800.0,14.99,3078
3989,287,5,1600300800.0,4.23,3206
3990,207,1,1600300800.0,186.9,2088
3991,23,5,1600300800.0,8.53,319
3992,71,10,1600300800.0,97.99,814
3993,260,8,1600387200.0,152.11,2678
3994,104,1,1600387200.0,318.44,1066
3995,12,2,1600473600.0,7.67,186
3996,261,7,1600473600.0,69.06,2803
3997,181,8,1600473600.0,20.0,1830
3998,7,10,1600560000.0,267.48,138
3999,279,8,1600646400.0,165.63,3058
4000,102,5,1600646400.0,60.17,1017
4001,121,5,1600646400.0,63.8,1202
4002,133,5,1600646400.0,8.47,1346
4003,145,5,1600646400.0,31.98,1485
4004,145,8,1600646400.0,194.12,1496
4005,390,5,1600646400.0,63.29,4325
4006,40,5,1600732800.0,6.16,482
4007,279,8,1600732800.0,20.0,3059
4008,53,3,1600732800.0,235.55,685
4009,426,10,1600732800.0,144.43,4840
4010,483,1,1600732800.0,274.23,5399
4011,121,5,1600732800.0,4.24,1203
4012,280,5,1600732800.0,100.0,3079
4013,355,7,1600819200.0,127.32,4137
4014,329,10,1600905600.0,334.77,3782
4015,386,7,1600905600.0,52.38,4254
4016,71,10,1600905600.0,51.98,815
4017,263,10,1600905600.0,201.39,2852
4018,146,5,1600905600.0,34.31,1529
4019,314,5,1600905600.0,21.24,3584
4020,247,10,1600992000.0,41.12,2536
4021,102,5,1600992000.0,21.19,1018
4022,456,4,1600992000.0,170.13,5156
4023,147,10,1600992000.0,341.16,1546
4024,230,3,1600992000.0,433.62,2392
4025,71,10,1600992000.0,1099.98,816
4026,312,5,1601078400.0,14.99,3556
4027,281,5,1601078400.0,34.99,3096
4028,401,3,1601078400.0,155.15,4443
4029,300,7,1601078400.0,190.3,3438
4030,116,7,1601078400.0,19.16,1175
4031,260,8,1601078400.0,49.0,2679
4032,338,5,1601164800.0,30.0,3872
4033,260,8,1601164800.0,80.91,2680
4034,338,2,1601164800.0,3.31,3871
4035,464,3,1601164800.0,123.45,5264
4036,269,5,1601164800.0,4.27,2992
4037,419,7,1601251200.0,55.91,4745
4038,282,5,1601251200.0,4.21,3127
4039,74,8,1601251200.0,20.0,830
